"plot","transectID","observation","species","layer","dbh","height","crownNS","crownEW","leafsample","distance","bearing","sampleheight","tree","ageclass","health","stagclass","hollows","hollowlocation","hollowheight","hollownum","hollowsize","flowering","ybgsigns","N","digN","Ndig_cv","DMD","DMD_cv","hollownumber","hollowsfix","hollowpres","meancrown","crown_area","ba","Fi","EFi","hollows_ha","GG","GG_no","elevation","slope","aspect","layers","foliagecover","density","ASC_O","ASC_SO","arboreal_count","arboreal_species","climate_gradient","mean_N","mean_digN","cond","AHMI","TWI250","NDVI","Fire250","soil_nitrate.nitrogen","soil_phosphorus.colwell","soil_potassium.colwell","soil_pH.CaCl2","soil_total.nitrogen","soil_total.carbon","obs","health_cat_fct","health_cat","health_cat_factor","layers_num","layer_num","ageclass_num","Fi_re","EFi_re","hollows_ha_re","transect","hollownumber_fix","hollows_ha_fix","hollowpres_fix"
"T35P1","T3.5","2","Eucalyptus obliqua","Subcanopy",140,41,6.9,6.29,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",33,NA,5,2,"No","No",NA,NA,NA,NA,NA,5,"Present","1",6.595,43.401,1.53958,3848.4510006475,2.59844805047992,12.9922402523996,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,422,"Alive",1,"1",2,2,2,3848.4510006475,2.59844805047992,12.9922402523996,"high-country",5,12.9922402523996,"1"
"T35P1","T3.5","1","Eucalyptus obliqua","Understorey ",168,3.4,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",8,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",NA,NA,2.2169952,5541.76944093239,1.80447781283328,0,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,423,"Dead",3,"3",2,4,5,5541.76944093239,1.80447781283328,0,"high-country",0,0,"0"
"T35P1","T3.5","3","Eucalyptus obliqua","Canopy",114,40.9,14.72,16,"Yes",14.6,85,13,"T3.5P1Q1","Mature ","Alive",NA,"Present",35,14,3,2,"No","No",1.5876,0.453817298560128,1.39754068432603,53.7382048780261,0.516337703788798,3,"Present","1",15.36,235.52,1.0208358,2551.75863287831,3.91886594255206,11.7565978276562,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,424,"Alive",1,"1",2,1,2,2551.75863287831,3.91886594255205,11.7565978276562,"high-country",3,11.7565978276562,"1"
"T35P1","T3.5","4","Eucalyptus obliqua","Canopy",111,37.4,12.36,13.48,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",25,31,4,2,"No","No",NA,NA,NA,NA,NA,4,"Present","1",12.92,166.6128,0.96781455,2419.22269280499,4.13355910960202,16.5342364384081,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,425,"Alive",1,"1",2,1,2,2419.22269280499,4.13355910960202,16.5342364384081,"high-country",4,16.5342364384081,"1"
"T35P1","T3.5","5","Eucalyptus croajingolensis","Subcanopy",84,34.6,15.69,10.21,"Yes",18.6,152,20,"T3.5P1Q2","Mature ","Alive",NA,"Present",35,31,7,2,"No","No",1.8389,1.03511960380827,1.10289610738309,60.216416760144,1.18574976301337,7,"Present","1",12.95,160.1949,0.5542488,1385.4423602331,7.21791125133312,50.5253787593319,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,426,"Alive",1,"1",2,2,2,1385.4423602331,7.21791125133312,50.5253787593319,"high-country",7,50.5253787593319,"1"
"T35P1","T3.5","6","Eucalyptus croajingolensis","Subcanopy",80,34.6,12.34,9.37,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",35,31,1,2,"No","No",NA,NA,NA,NA,NA,1,"Potential ","2",10.855,115.6258,0.50272,1256.63706143592,7.95774715459476,7.95774715459476,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,427,"Alive",1,"1",2,2,2,1256.63706143592,7.95774715459477,7.95774715459477,"high-country",0,0,"0"
"T35P1","T3.5","7","Eucalyptus obliqua","Subcanopy",199,58,17.66,18.87,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",35,31,7,2,"No","No",NA,NA,NA,NA,NA,7,"Present","1",18.265,333.2442,3.11065855,7775.63816717559,1.28606807377103,9.0024765163972,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,428,"Alive",1,"1",2,2,3,7775.63816717559,1.28606807377103,9.0024765163972,"high-country",7,9.0024765163972,"1"
"T35P1","T3.5","8","Eucalyptus croajingolensis","Canopy",109,35.9,10.56,8.66,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",35,31,7,2,"No","No",NA,NA,NA,NA,NA,7,"Present","1",9.61,91.4496,0.93325255,2332.82889483127,4.28664100575764,30.0064870403035,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,429,"Alive",1,"1",2,1,3,2332.82889483127,4.28664100575764,30.0064870403035,"high-country",7,30.0064870403035,"1"
"T35P1","T3.5","9","Acacia dealbata ","Subcanopy",32,26.1,4.52,5.5,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",5.01,24.86,0.0804352,201.061929829747,49.7359197162173,0,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,430,"Alive",1,"1",2,2,2,201.061929829747,49.7359197162173,0,"high-country",0,0,"0"
"T35P1","T3.5","10","Eucalyptus croajingolensis","Subcanopy",64,18,5.84,3.05,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",42,NA,4,2,"No","No",NA,NA,NA,NA,NA,4,"Present","1",4.445,17.812,0.3217408,804.247719318987,12.4339799290543,49.7359197162173,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,431,"Alive",1,"1",2,2,2,804.247719318987,12.4339799290543,49.7359197162173,"high-country",4,49.7359197162173,"1"
"T35P1","T3.5","11","Eucalyptus obliqua","Canopy",143,36.3,12.9,13.75,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,31,4,3,"No","No",NA,NA,NA,NA,NA,4,"Present","1",13.325,177.375,1.60626895,4015.1517608286,2.49056588534435,9.96226354137738,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,432,"Alive",1,"1",2,1,2,4015.1517608286,2.49056588534435,9.96226354137738,"high-country",4,9.96226354137738,"1"
"T35P1","T3.5","12","Eucalyptus croajingolensis","Canopy",111,23.4,8.41,10.64,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",20,31,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",9.525,89.4824,0.96781455,2419.22269280499,4.13355910960202,4.13355910960202,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,433,"Alive",1,"1",2,1,2,2419.22269280499,4.13355910960202,4.13355910960202,"high-country",1,4.13355910960202,"1"
"T35P1","T3.5","13","Eucalyptus croajingolensis","Canopy",301,39.1,18.57,15.73,"Yes",45,284,30,"T3.5P1Q5","Mature ","Alive",NA,"Present",29,31,9,4,"No","No",1.3349,0.843713420514075,2.59217590564591,65.9596776992951,1.24613022271337,9,"Present","1",17.15,292.1061,7.11670855,17789.4647504931,0.562130459811774,5.05917413830596,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,434,"Alive",1,"1",2,1,2,17789.4647504931,0.562130459811774,5.05917413830596,"high-country",9,5.05917413830596,"1"
"T35P1","T3.5","14","Eucalyptus croajingolensis","Canopy",199,45.3,23.92,14.57,"Yes",16.5,300,35,"T3.5P1Q4","Mature ","Alive",NA,"Present",16,31,9,4,"No","No",1.7028,0.874901372443923,1.85987382070453,61.1930698463714,0.0924690255237615,9,"Present","1",19.245,348.5144,3.11065855,7775.63816717559,1.28606807377103,11.5746126639393,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,435,"Alive",1,"1",2,1,2,7775.63816717559,1.28606807377103,11.5746126639393,"high-country",9,11.5746126639393,"1"
"T35P1","T3.5","15","Eucalyptus croajingolensis","Canopy",78,37.7,14.34,8.9,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",11.62,127.626,0.4778982,1194.59060652752,8.37106867018516,0,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,436,"Alive",1,"1",2,1,2,1194.59060652752,8.37106867018516,0,"high-country",0,0,"0"
"T35P1","T3.5","16","Eucalyptus croajingolensis","Canopy",157,49.9,21.25,24.7,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",39,31,8,4,"No","No",NA,NA,NA,NA,NA,8,"Present","1",22.975,524.875,1.93617895,4839.81983239593,2.06619261590355,16.5295409272284,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,437,"Alive",1,"1",2,1,2,4839.81983239593,2.06619261590355,16.5295409272284,"high-country",8,16.5295409272284,"1"
"T35P1","T3.5","17","Eucalyptus croajingolensis","Subcanopy",42,20,6.15,5.34,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",5.745,32.841,0.1385622,346.360590058275,28.8716450053325,0,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,438,"Alive",1,"1",2,2,1,346.360590058275,28.8716450053325,0,"high-country",0,0,"0"
"T35P1","T3.5","18","Eucalyptus croajingolensis","Canopy",104,24,6.93,8.12,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",39,20,2,4,"No","No",NA,NA,NA,NA,NA,2,"Present","1",7.525,56.2716,0.8495968,2123.7166338267,4.70872612697915,9.4174522539583,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,439,"Alive",1,"1",2,1,2,2123.7166338267,4.70872612697915,9.4174522539583,"high-country",2,9.4174522539583,"1"
"T35P1","T3.5","s19","Eucalyptus obliqua","Canopy",201,48.8,17,16.5,"Yes",59,308,35,"T3.5P1Q3","Mature ","Alive",NA,"Present",39,20,2,4,"No","No",1.4652,1.21725038921965,1.36296010904946,74.5080329586078,0.180098518285298,2,"Present","1",16.75,280.5,3.17349855,7932.71779985508,1.26060200958903,2.52120401917807,1,14,937,4,330,"2",45,"Medium","DE","AA",26,3,0.883897602558136,1.58588,0.884960416909209,8069,26.0024427241355,6.62937,8622,1,"4",8,401,3.7,0.58,11.91,440,"Alive",1,"1",2,1,2,7932.71779985508,1.26060200958903,2.52120401917807,"high-country",2,2.52120401917807,"1"
"T35P5","T3.5","1","Eucalyptus croajingolensis","Canopy",132,33.3,10.99,11.68,"Yes",14.6,0,10,"T3.5P5Q1","Mature ","Alive",NA,"Present",27,20,4,4,"No","No",1.6145,0.716662797654745,39.4823710524714,58.4859199734057,11.8765047511528,4,"Present","1",11.335,128.3632,1.3686552,3421.19439975929,2.9229557959944,11.6918231839776,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,441,"Alive",1,"1",3,1,2,3421.19439975928,2.9229557959944,11.6918231839776,"high-country",4,11.6918231839776,"1"
"T35P5","T3.5","2","Eucalyptus croajingolensis","Canopy",127,31.2,11.69,11.2,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",2,20,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",11.445,130.928,1.26693295,3166.92174435936,3.15764038622398,3.15764038622398,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,442,"Alive",1,"1",3,1,2,3166.92174435936,3.15764038622398,3.15764038622398,"high-country",1,3.15764038622398,"1"
"T35P5","T3.5","3","Eucalyptus viminalis","Canopy",126,32.5,12.71,12.1,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",12.405,153.791,1.2470598,3117.24531052447,3.20796055614805,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,443,"Alive",1,"1",3,1,2,3117.24531052447,3.20796055614805,0,"high-country",0,0,"0"
"T35P5","T3.5","4","Eucalyptus viminalis","Canopy",94,38,11.01,16.62,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",13.815,182.9862,0.6940678,1734.94454294496,5.76387299563224,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,444,"Alive",1,"1",3,1,2,1734.94454294496,5.76387299563224,0,"high-country",0,0,"0"
"T35P5","T3.5","5","Eucalyptus croajingolensis","Subcanopy",50,26.9,8.9,9.35,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",9.125,83.215,0.196375,490.873852123405,20.3718327157626,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,445,"Alive",1,"1",3,2,1,490.873852123405,20.3718327157626,0,"high-country",0,0,"0"
"T35P5","T3.5","6","Eucalyptus obliqua","Canopy",152,47.2,15.96,16.74,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Present","1",16.35,267.1704,1.8148192,4536.45979178366,2.20436209268553,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,446,"Alive",1,"1",3,1,2,4536.45979178366,2.20436209268553,0,"high-country",0,0,"1"
"T35P5","T3.5","7","Eucalyptus croajingolensis","Canopy",77,40.6,9.66,4.34,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Present","1",7,41.9244,0.46572295,1164.15642769587,8.58991091067744,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,447,"Alive",1,"1",3,1,1,1164.15642769587,8.58991091067744,0,"high-country",0,0,"1"
"T35P5","T3.5","8","Eucalyptus croajingolensis","Canopy",89,35.7,12.57,10.66,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",11.615,133.9962,0.62219455,1555.2847130678,6.42969092152588,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,448,"Alive",1,"1",3,1,2,1555.2847130678,6.42969092152588,0,"high-country",0,0,"0"
"T35P5","T3.5","9","Eucalyptus viminalis","Canopy",211,40.2,15.72,19.36,"Yes",41.2,141,30,"T3.5P5Q3","Over-mature","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.7697,1.58805269138809,1.37249472263407,73.4242368725865,1.49706401975024,0,"Absent","0",17.54,304.3392,3.49712455,8741.67790815445,1.14394514474982,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,449,"Alive",1,"1",3,1,3,8741.67790815445,1.14394514474982,0,"high-country",0,0,"0"
"T35P5","T3.5","10","Eucalyptus viminalis","Canopy",55,35.7,11.02,7.78,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",9.4,85.7356,0.23761375,593.95736106932,16.8362253849278,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,450,"Alive",1,"1",3,1,1,593.95736106932,16.8362253849278,0,"high-country",0,0,"0"
"T35P5","T3.5","13","Eucalyptus viminalis","Canopy",58,35.4,6.42,9.28,"Yes",23.2,210,29,"T3.5P5Q5","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.92,1.73507542863418,0.0254716936782557,74.4709745967625,0.00440859702685124,0,"Absent","0",7.85,59.5776,0.2642422,660.519855417254,15.1395903060067,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,451,"Alive",1,"1",3,1,1,660.519855417254,15.1395903060067,0,"high-country",0,0,"0"
"T35P5","T3.5","12","Eucalyptus viminalis","Canopy",108,32.8,12.02,13.23,"Yes",6,218,20,"T3.5P5Q4","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.6898,0.964013169536411,11.8008660401607,61.8973930787287,6.15427350349445,0,"Absent","0",12.625,159.0246,0.9162072,2290.22104446696,4.3663907569793,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,452,"Alive",1,"1",3,1,2,2290.22104446696,4.3663907569793,0,"high-country",0,0,"0"
"T35P5","T3.5","11","Eucalyptus viminalis","Canopy",81,38.4,10.21,6.99,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",8.6,71.3679,0.51536655,1288.24933751266,7.76247245685208,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,453,"Alive",1,"1",3,1,2,1288.24933751266,7.76247245685208,0,"high-country",0,0,"0"
"T35P5","T3.5","14","Eucalyptus croajingolensis","Canopy",92,37.6,11.12,11.06,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",11.09,122.9872,0.6648472,1661.902513749,6.01720011689585,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,454,"Alive",1,"1",3,1,2,1661.902513749,6.01720011689585,0,"high-country",0,0,"0"
"T35P5","T3.5","15","Eucalyptus croajingolensis","Canopy",56,23.3,4.88,8.57,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.725,41.8216,0.2463328,615.7521601036,16.2403003154995,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,455,"Alive",1,"1",3,1,1,615.752160103599,16.2403003154995,0,"high-country",0,0,"0"
"T35P5","T3.5","16","Eucalyptus croajingolensis","Canopy",104,34.9,15.56,15.1,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",15.33,234.956,0.8495968,2123.7166338267,4.70872612697915,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,456,"Alive",1,"1",3,1,2,2123.7166338267,4.70872612697915,0,"high-country",0,0,"0"
"T35P5","T3.5","17","Eucalyptus croajingolensis","Canopy",77,34.3,7.57,6.01,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.79,45.4957,0.46572295,1164.15642769587,8.58991091067744,0,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,457,"Alive",1,"1",3,1,1,1164.15642769587,8.58991091067744,0,"high-country",0,0,"0"
"T35P5","T3.5","S18","Eucalyptus obliqua","Canopy",76,30.8,8.72,12.18,"Yes",36.25,45,20,"T3.5P5Q2","Regrowth","Alive",NA,"Potential ",25,NA,3,2,"No","No",1.367,0.980352474157151,2.61796749584751,68.1377670710671,0.564658283277641,3,"Potential ","2",10.45,106.2096,0.4537048,1134.11494794592,8.81744837074212,26.4523451122264,1,5,924,8,49,"3",40,"Medium","CH","AB",7,2,0.853645622730255,1.6722,1.19683131227412,7475,26.4806477653894,6.71655,8335,1,"< 1",5,391,4,0.5,11.65,458,"Alive",1,"1",3,1,1,1134.11494794592,8.81744837074213,26.4523451122264,"high-country",0,0,"0"
"T35P2","T3.5","1","Eucalyptus fastigata","Canopy",93,34.5,11.5,14.1,"Yes",14.6,10,30,"T3.5P2Q1","Regrowth","Alive",NA,"Potential ",24,NA,1,2,"No","No",1.7064,1.327450026555,3.51086928062442,70.6063308741243,0.786004331597403,1,"Potential ","2",12.8,162.15,0.67937895,1698.22717880613,5.88849367434461,5.88849367434461,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,459,"Alive",1,"1",4,1,1,1698.22717880613,5.88849367434461,5.88849367434461,"high-country",0,0,"0"
"T35P2","T3.5","2","Eucalyptus cypellocarpa","Canopy",240,56.9,22.8,19.3,"No",7.1,24,NA,NA,"Over-mature","Alive",NA,"Present",27,42,6,3,"No","No",NA,NA,NA,NA,NA,6,"Present","1",21.05,440.04,4.52448,11309.7335529233,0.884194128288307,5.30516476972984,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,460,"Alive",1,"1",4,1,3,11309.7335529233,0.884194128288307,5.30516476972984,"high-country",6,5.30516476972984,"1"
"T35P2","T3.5","3","Acacia dealbata ","Midstorey",22,18.3,7.6,5.5,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.55,41.8,0.0380182,95.0331777710912,105.226408655799,0,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,461,"Alive",1,"1",4,3,2,95.0331777710912,105.226408655799,0,"high-country",0,0,"0"
"T35P2","T3.5","4","Eucalyptus fastigata","Subcanopy",51,36.6,12.7,11.3,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",12,143.51,0.20430855,510.705155749191,19.5807696229937,0,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,462,"Alive",1,"1",4,2,1,510.705155749191,19.5807696229937,0,"high-country",0,0,"0"
"T35P2","T3.5","5","Eucalyptus fastigata","Canopy",59,32.3,6.2,9.7,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Potential ",2,NA,2,2,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",7.95,60.14,0.27343255,683.492751696629,14.6307330621679,29.2614661243358,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,463,"Alive",1,"1",4,1,1,683.492751696629,14.6307330621679,29.2614661243358,"high-country",0,0,"0"
"T35P2","T3.5","6","Eucalyptus cypellocarpa","Canopy",153,41.8,15.6,14.4,"Yes",17.5,108,18,"T3.5P2Q2","Over-mature","Alive",NA,"Present",27,37,6,4,"No","No",1.809,0.984982089146634,3.15009814930722,57.8522994228927,1.00699434785777,6,"Present","1",15,224.64,1.83877695,4596.34640174272,2.17564106922152,13.0538464153291,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,464,"Alive",1,"1",4,1,3,4596.34640174272,2.17564106922152,13.0538464153291,"high-country",6,13.0538464153291,"1"
"T35P2","T3.5","7","Eucalyptus cypellocarpa","Canopy",211,59.1,22.9,14.3,"Yes",22.5,114,NA,"T3.5P2Q5","Over-mature","Alive",NA,"Present",32,42,5,4,"No","No",1.6865,0.74633902925623,12.9329100592154,55.9878821680482,5.95392803564107,5,"Present","1",18.6,327.47,3.49712455,8741.67790815445,1.14394514474982,5.71972572374908,1,3,1072,20,140,">3",40,"High","DE","AA",6,3,0.706073343753815,1.75282,1.12492884198488,6597,25.758790042455,7.0087,9002,0,"18",13,214,3.5,0.59,10.71,465,"Alive",1,"1",4,1,3,8741.67790815445,1.14394514474982,5.71972572374908,"high-country",5,5.71972572374908,"1"
